sid,idx,E_MACE_D3_eV,E_bind_MACE_D3_eV,dE_rel_meV,converged,n_steps,d_min_ads_sub_A,d_reactive_A,distance_bin,fingerprint
S3b,2832,-574.280587,-4.735,470.0,True,91,1.803,3.974,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.0, 3.9, 3.9, 4.0, 4.2, 4.3, 4.5, 4.6, 4.8]"
S3b,3181,-574.280212,-4.7346,470.4,True,105,1.805,4.539,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.9, 4.5, 4.5, 4.7, 5.1, 5.2, 5.3, 5.5, 6.0, 6.0]"
S3b,961,-574.280183,-4.7346,470.4,True,97,1.804,3.896,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.8, 3.9, 4.0, 4.0, 4.1, 4.2, 4.7, 5.0]"
S3b,2790,-574.280104,-4.7345,470.5,True,112,1.805,3.955,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.8, 4.0, 4.0, 4.1, 4.2, 4.2, 4.7, 4.9]"
S3b,1792,-574.280015,-4.7344,470.6,True,70,1.809,4.107,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.8, 3.8, 3.9, 4.0, 4.1, 4.4, 4.8, 4.8]"
S3b,3645,-574.279975,-4.7344,470.6,True,135,1.806,3.961,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.0, 4.1, 4.2, 4.4, 4.4, 4.6, 4.7, 5.1, 5.7]"
S3b,2239,-574.279505,-4.7339,471.1,True,126,1.806,3.935,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.8, 3.9, 4.0, 4.0, 4.2, 4.2, 4.8, 5.0]"
S3b,1904,-574.279501,-4.7339,471.1,True,69,1.805,4.223,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.2, 4.2, 4.3, 4.5, 4.8, 4.8, 4.8, 5.3, 5.9]"
S3b,1340,-574.279475,-4.7339,471.1,True,113,1.808,3.704,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.5, 3.6, 3.7, 3.7, 3.7, 4.0, 4.6, 4.8]"
S3b,374,-574.279242,-4.7337,471.3,True,128,1.804,3.861,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.6, 3.7, 3.8, 3.8, 3.9, 4.1, 4.7, 4.9]"
S3b,176,-574.279207,-4.7336,471.4,True,85,1.808,3.563,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.4, 3.5, 3.6, 3.6, 3.7, 3.8, 4.6, 4.7]"
S3b,1655,-574.279148,-4.7336,471.4,True,112,1.809,3.909,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.9, 4.2, 4.2, 4.3, 4.7, 4.8, 5.0, 5.1, 5.7]"
S3b,1942,-574.279116,-4.7335,471.5,True,149,1.806,3.745,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.6, 3.6, 3.7, 3.7, 3.8, 4.0, 4.6, 4.8]"
S3b,3545,-574.279072,-4.7335,471.5,True,74,1.805,3.583,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.3, 3.5, 3.6, 3.6, 3.6, 3.8, 4.6, 4.7]"
S3b,1453,-574.279029,-4.7335,471.6,True,65,1.81,5.035,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.8, 3.8, 4.0, 4.3, 4.3, 4.9, 5.0, 5.1, 5.2]"
S3b,2356,-574.278946,-4.7334,471.6,True,84,1.804,3.964,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.8, 3.9, 4.0, 4.0, 4.1, 4.2, 4.8, 5.0]"
S3b,3170,-574.278927,-4.7334,471.7,True,103,1.807,4.01,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.0, 4.2, 4.3, 4.5, 4.5, 4.8, 4.9, 5.2, 5.9]"
S3b,2780,-574.27889,-4.7333,471.7,True,105,1.808,3.594,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.1, 3.5, 3.5, 3.6, 3.6, 3.8, 3.9, 4.6, 4.7]"
S3b,2722,-574.278836,-4.7333,471.8,True,100,1.806,3.693,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.5, 3.6, 3.7, 3.7, 3.8, 4.0, 4.7, 4.8]"
S3b,1800,-574.278776,-4.7332,471.8,True,74,1.806,4.131,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.1, 4.2, 4.3, 4.5, 4.7, 4.9, 5.0, 5.2, 6.0]"
S3b,375,-574.27875,-4.7332,471.8,True,125,1.807,3.71,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.6, 3.7, 3.8, 3.8, 3.9, 4.0, 4.7, 4.9]"
S3b,1341,-574.278684,-4.7331,471.9,True,70,1.804,4.22,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.2, 4.2, 4.2, 4.4, 4.8, 4.8, 4.8, 5.2, 5.9]"
S3b,1764,-574.278675,-4.7331,471.9,True,69,1.804,4.229,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.2, 4.2, 4.3, 4.4, 4.8, 4.8, 4.8, 5.3, 5.9]"
S3b,1784,-574.27859,-4.733,472.0,True,84,1.807,3.85,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.1, 3.5, 3.7, 3.7, 3.8, 3.9, 4.2, 4.7, 4.8]"
S3b,2249,-574.278579,-4.733,472.0,True,51,1.806,4.194,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 3.9, 4.0, 4.1, 4.1, 4.2, 4.6, 4.9, 5.1]"
S3b,1375,-574.27849,-4.7329,472.1,True,66,1.809,5.043,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.7, 3.7, 3.8, 3.9, 4.0, 4.3, 4.5, 5.0, 5.6]"
S3b,502,-574.27832,-4.7328,472.3,True,132,1.805,3.675,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 3.6, 3.6, 3.7, 3.8, 3.8, 3.9, 4.7, 4.9]"
S3b,3353,-574.278299,-4.7327,472.3,True,70,1.805,4.151,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.2, 4.2, 4.3, 4.4, 4.7, 4.8, 4.8, 5.2, 5.9]"
S3b,1345,-574.278277,-4.7327,472.3,True,108,1.806,3.933,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.7, 3.8, 3.9, 3.9, 4.0, 4.2, 4.7, 4.9]"
S3b,1360,-574.278202,-4.7326,472.4,True,123,1.804,3.719,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.6, 3.7, 3.7, 3.8, 3.9, 4.0, 4.7, 4.9]"
S3b,3224,-574.278017,-4.7325,472.6,True,113,1.804,3.56,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.6, 3.6, 3.6, 3.7, 3.7, 3.9, 4.6, 4.8]"
S3b,2022,-574.277896,-4.7323,472.7,True,65,1.812,3.631,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.7, 1.8, 1.9, 2.0, 2.1, 2.2, 3.6, 3.8, 5.0, 5.0, 5.1, 5.3, 5.4, 5.5, 5.8, 5.9]"
S3b,2614,-574.277852,-4.7323,472.7,True,59,1.811,3.466,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.2, 3.5, 3.7, 4.8, 4.9, 5.0, 5.1, 5.3, 5.5, 5.6, 5.7]"
S3b,2097,-574.277834,-4.7323,472.8,True,121,1.804,3.857,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.1, 3.7, 3.7, 3.8, 3.9, 3.9, 4.1, 4.6, 4.8]"
S3b,2537,-574.277525,-4.732,473.1,True,66,1.808,3.941,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.9, 4.1, 4.3, 4.4, 4.4, 4.7, 4.8, 5.2, 5.9]"
S3b,349,-574.277123,-4.7316,473.5,True,157,1.807,3.871,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 3.8, 3.9, 3.9, 4.0, 4.0, 4.1, 4.8, 5.0]"
S3b,2399,-574.276895,-4.7313,473.7,True,147,1.806,3.809,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 3.8, 3.8, 3.9, 3.9, 4.0, 4.1, 4.8, 5.0]"
S3b,431,-574.276806,-4.7312,473.8,True,99,1.808,3.81,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.5, 3.6, 3.7, 3.8, 3.8, 4.2, 4.7, 4.8]"
S3b,836,-574.27659,-4.731,474.0,True,103,1.807,3.735,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.5, 3.6, 3.7, 3.7, 3.8, 4.1, 4.7, 4.8]"
S3b,2488,-574.276388,-4.7308,474.2,True,81,1.808,5.032,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.7, 3.9, 4.5, 4.5, 4.6, 4.7, 4.8, 5.0, 5.5, 5.6]"
S3b,1234,-574.276269,-4.7307,474.3,True,83,1.811,3.676,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.2, 3.7, 3.9, 5.0, 5.0, 5.1, 5.3, 5.4, 5.5, 5.8, 6.0]"
S3b,281,-574.276249,-4.7307,474.3,True,71,1.812,3.511,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.7, 4.8, 4.8, 4.9, 5.1, 5.1, 5.1, 5.7, 5.8]"
S3b,3210,-574.276182,-4.7306,474.4,True,57,1.811,3.468,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.2, 3.5, 3.7, 4.8, 4.9, 5.0, 5.1, 5.4, 5.5, 5.6, 5.7]"
S3b,318,-574.27615,-4.7306,474.4,True,120,1.807,3.708,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.2, 3.6, 3.7, 3.7, 3.8, 3.9, 4.0, 4.6, 4.8]"
S3b,1518,-574.275901,-4.7303,474.7,True,65,1.808,3.841,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.2, 3.8, 3.8, 3.9, 3.9, 4.1, 4.2, 4.8, 4.9]"
S3b,3342,-574.275878,-4.7303,474.7,True,77,1.805,4.263,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.2, 4.3, 4.3, 4.7, 4.8, 4.9, 5.0, 5.2, 5.9]"
S3b,1205,-574.275673,-4.7301,474.9,True,69,1.811,3.656,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.7, 1.8, 1.9, 2.0, 2.1, 2.2, 3.7, 3.8, 5.0, 5.0, 5.1, 5.3, 5.5, 5.5, 5.8, 5.9]"
S3b,1378,-574.275582,-4.73,475.0,True,61,1.809,4.885,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.6, 3.7, 4.9, 5.0]"
S3b,3372,-574.275567,-4.73,475.0,True,132,1.804,3.702,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.4, 3.6, 3.7, 3.7, 3.8, 3.8, 3.9, 4.8, 4.9]"
S3b,724,-574.275451,-4.7299,475.1,True,126,1.808,3.943,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.6, 3.7, 3.8, 3.9, 3.9, 4.3, 4.7, 4.9]"
S3b,556,-574.275322,-4.7298,475.3,True,91,1.811,3.639,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.9, 4.9, 4.9, 5.0, 5.2, 5.2, 5.2, 5.8, 6.0]"
S3b,3351,-574.275288,-4.7297,475.3,True,81,1.804,4.224,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.4, 4.1, 4.2, 4.2, 4.4, 4.7, 4.7, 4.7, 5.1, 5.7]"
S3b,3250,-574.275231,-4.7297,475.4,True,85,1.806,3.789,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.5, 3.6, 3.7, 3.7, 3.8, 4.1, 4.6, 4.8]"
S3b,2743,-574.275152,-4.7296,475.4,True,79,1.806,3.811,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.7, 3.7, 3.8, 3.8, 3.9, 4.1, 4.7, 4.9]"
S3b,1068,-574.275078,-4.7295,475.5,True,94,1.807,3.666,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.4, 3.5, 3.6, 3.7, 3.7, 4.0, 4.6, 4.8]"
S3b,2717,-574.275028,-4.7295,475.6,True,117,1.806,3.538,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.5, 3.6, 3.6, 3.7, 3.7, 3.9, 4.6, 4.8]"
S3b,3148,-574.274875,-4.7293,475.7,True,85,1.814,3.613,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.9, 4.9, 5.0, 5.0, 5.2, 5.2, 5.4, 5.8, 6.0]"
S3b,672,-574.274831,-4.7293,475.8,True,65,1.808,3.937,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.9, 4.1, 4.3, 4.4, 4.4, 4.7, 4.8, 5.2, 5.9]"
S3b,756,-574.274829,-4.7293,475.8,True,95,1.806,3.799,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.5, 3.6, 3.7, 3.7, 3.8, 4.1, 4.7, 4.8]"
S3b,3674,-574.274747,-4.7292,475.8,True,71,1.81,3.664,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.7, 1.8, 1.9, 2.0, 2.1, 2.2, 3.7, 3.8, 5.0, 5.0, 5.1, 5.3, 5.5, 5.6, 5.8, 5.9]"
S3b,1318,-574.274746,-4.7292,475.8,True,53,1.806,4.124,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.7, 4.1, 4.3, 4.4, 4.6, 4.7, 4.9, 4.9, 5.3, 6.0]"
S3b,1395,-574.27469,-4.7291,475.9,True,120,1.806,3.701,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.6, 3.6, 3.7, 3.8, 3.8, 4.0, 4.6, 4.9]"
S3b,1697,-574.27459,-4.729,476.0,True,148,1.805,4.312,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.5, 4.1, 4.3, 4.4, 4.5, 4.5, 4.7, 5.0, 5.3]"
S3b,901,-574.274496,-4.7289,476.1,True,95,1.812,4.742,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.0, 3.2, 3.4, 3.6, 3.7, 4.1, 4.2, 4.7, 4.8]"
S3b,1636,-574.274438,-4.7289,476.2,True,59,1.805,3.805,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.8, 4.0, 4.2, 4.2, 4.3, 4.5, 4.6, 5.1, 5.6]"
S3b,1882,-574.274388,-4.7288,476.2,True,54,1.805,3.769,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.7, 3.8, 3.8, 3.9, 3.9, 4.1, 4.7, 5.0]"
S3b,1896,-574.274366,-4.7288,476.2,True,96,1.811,5.314,thermodynamic,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.1, 3.4, 3.8, 3.9, 3.9, 4.2, 4.3, 4.6, 4.6, 5.3, 6.0]"
S3b,2584,-574.274298,-4.7287,476.3,True,73,1.807,4.117,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.1, 4.2, 4.4, 4.5, 4.7, 4.9, 4.9, 5.2, 6.0]"
S3b,3293,-574.274286,-4.7287,476.3,True,92,1.807,3.767,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.4, 3.6, 3.6, 3.7, 3.8, 4.1, 4.6, 4.8]"
S3b,905,-574.273872,-4.7283,476.7,True,97,1.807,3.704,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.3, 3.6, 3.6, 3.7, 3.7, 3.8, 4.0, 4.7, 4.9]"
S3b,3238,-574.273623,-4.7281,477.0,True,79,1.811,4.791,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.1, 3.2, 3.3, 3.4, 3.6, 3.6, 3.6, 4.8, 4.9]"
S3b,3653,-574.273282,-4.7277,477.3,True,74,1.807,4.001,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 4.0, 4.2, 4.4, 4.4, 4.5, 4.7, 4.7, 5.3, 5.9]"
S3b,3216,-574.273214,-4.7276,477.4,True,76,1.806,4.254,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.3, 4.3, 4.3, 4.6, 4.8, 4.9, 5.0, 5.2, 6.0]"
S3b,1400,-574.273092,-4.7275,477.5,True,125,1.807,3.814,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.7, 3.8, 3.8, 3.9, 4.0, 4.1, 4.7, 4.9]"
S3b,1544,-574.272782,-4.7272,477.8,True,80,1.811,3.538,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.2, 3.5, 3.8, 4.8, 4.9, 5.0, 5.1, 5.2, 5.3, 5.7, 5.9]"
S3b,2714,-574.27278,-4.7272,477.8,True,93,1.807,3.748,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.6, 3.6, 3.7, 3.8, 3.8, 4.1, 4.6, 4.8]"
S3b,2173,-574.272762,-4.7272,477.8,True,98,1.811,3.621,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.1, 2.1, 2.2, 3.6, 3.8, 4.8, 4.9, 5.1, 5.1, 5.1, 5.3, 5.8, 5.9]"
S3b,1022,-574.272636,-4.7271,478.0,True,100,1.807,3.677,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.5, 3.6, 3.6, 3.7, 3.8, 4.0, 4.6, 4.8]"
S3b,1326,-574.272561,-4.727,478.0,True,141,1.806,3.738,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.4, 3.6, 3.6, 3.7, 3.8, 4.0, 4.7, 4.9]"
S3b,2708,-574.272496,-4.7269,478.1,True,84,1.805,3.771,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.5, 3.6, 3.7, 3.8, 3.8, 4.1, 4.6, 4.8]"
S3b,3035,-574.272432,-4.7269,478.2,True,68,1.812,3.641,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.7, 1.8, 1.9, 2.0, 2.1, 2.2, 3.6, 3.8, 5.0, 5.0, 5.1, 5.3, 5.5, 5.6, 5.8, 5.9]"
S3b,279,-574.272346,-4.7268,478.2,True,51,1.805,3.907,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.0, 3.4, 3.7, 3.7, 3.8, 3.9, 4.0, 4.3, 4.7, 5.0]"
S3b,2764,-574.272293,-4.7267,478.3,True,102,1.808,3.9,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 3.9, 4.1, 4.2, 4.4, 4.6, 4.7, 5.0, 5.1, 5.8]"
S3b,3102,-574.272248,-4.7267,478.3,True,81,1.808,3.913,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.7, 3.8, 3.9, 3.9, 4.0, 4.3, 4.7, 4.9]"
S3b,322,-574.272228,-4.7267,478.4,True,81,1.805,4.196,separated,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.5, 4.2, 4.2, 4.3, 4.4, 4.8, 4.8, 4.8, 5.3, 5.9]"
S3b,2344,-574.272222,-4.7267,478.4,True,78,1.813,4.867,separated,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.1, 3.1, 3.2, 3.4, 3.5, 3.5, 3.7, 3.9, 4.9, 5.0]"
S3b,2070,-574.272213,-4.7266,478.4,True,89,1.806,3.823,reactive-loose,"[1.1, 1.1, 1.1, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.2, 3.4, 3.7, 3.8, 3.8, 3.9, 4.0, 4.1, 4.8, 5.0]"
S3b,3628,-574.272072,-4.7265,478.5,True,94,1.807,3.779,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.2, 3.8, 4.0, 4.9, 4.9, 4.9, 5.0, 5.2, 5.4, 5.9, 6.0]"
S3b,1306,-574.272072,-4.7265,478.5,True,82,1.804,3.748,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.5, 3.6, 3.7, 3.7, 3.7, 4.1, 4.6, 4.8]"
S3b,2365,-574.271796,-4.7262,478.8,True,106,1.804,3.776,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.3, 3.6, 3.7, 3.8, 3.8, 3.9, 4.1, 4.7, 4.9]"
S3b,508,-574.271532,-4.726,479.1,True,103,1.806,3.921,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.9, 3.2, 3.7, 3.7, 3.8, 3.9, 3.9, 4.3, 4.6, 4.8]"
S3b,2397,-574.271212,-4.7256,479.4,True,96,1.806,3.765,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 2.8, 3.1, 3.6, 3.6, 3.7, 3.8, 3.8, 4.1, 4.6, 4.7]"
S3b,2995,-574.271182,-4.7256,479.4,True,87,1.811,3.6,reactive-loose,"[1.1, 1.1, 1.2, 1.2, 1.4, 1.8, 1.8, 1.8, 2.0, 2.1, 2.1, 3.6, 3.9, 4.8, 4.9, 4.9, 5.1, 5.1, 5.2, 5.7, 5.9]"
